NHTC,Natural Health Trends Corp.,$138.45M,n/a,Consumer Durables,Consumer Specialties
NATR,"Nature&#39;s Sunshine Products, Inc.",$179.82M,n/a,Health Care,Major Pharmaceuticals
BABY,Natus Medical Incorporated,$857.27M,2001,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
JSM,Navient Corporation,n/a,n/a,Finance,Finance: Consumer Services
NAVI,Navient Corporation,$3.04B,n/a,Finance,Investment Bankers/Brokers/Service
NMCI,Navios Maritime Containers L.P.,$74.05M,n/a,Transportation,Marine Transportation
NBTB,NBT Bancorp Inc.,$1.63B,n/a,Finance,Major Banks
NCSM,"NCS Multistage Holdings, Inc.",$245.48M,2017,Energy,Oilfield Services/Equipment
NEBU,Nebula Acquisition Corporation,$343.75M,2018,Finance,Business Services
NEBUU,Nebula Acquisition Corporation,n/a,2018,Finance,Business Services
NEBUW,Nebula Acquisition Corporation,n/a,2018,Finance,Business Services
NKTR,Nektar Therapeutics,$6.12B,n/a,Health Care,Major Pharmaceuticals
NMRD,Nemaura Medical Inc.,$215.96M,n/a,Health Care,Medical/Dental Instruments
NEOG,Neogen Corporation,$2.99B,1989,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
NEO,"NeoGenomics, Inc.",$2.06B,n/a,Health Care,Precision Instruments
NTGN,"Neon Therapeutics, Inc.",$190.1M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NEON,Neonode Inc.,$29.92M,n/a,Capital Goods,Industrial Machinery/Components
NEOS,"Neos Therapeutics, Inc.",$110.36M,2015,Health Care,Major Pharmaceuticals
NVCN,Neovasc Inc.,$26.26M,n/a,Health Care,Medical/Dental Instruments
NEPT,Neptune Wellness Solutions Inc.,$284.67M,n/a,Health Care,Major Pharmaceuticals
UEPS,"Net 1 UEPS Technologies, Inc.",$190.96M,2005,Finance,Investment Bankers/Brokers/Service
NETE,"Net Element, Inc.",$23.19M,n/a,Technology,EDP Services
NTAP,"NetApp, Inc.",$18.68B,1995,Technology,Electronic Components
NTES,"NetEase, Inc.",$36.04B,n/a,Miscellaneous,Business Services
NFLX,"Netflix, Inc.",$153.31B,2002,Consumer Services,Consumer Electronics/Video Chains
NTGR,"NETGEAR, Inc.",$1.07B,2003,Public Utilities,Telecommunications Equipment
NTCT,"NetScout Systems, Inc.",$2.2B,1999,Technology,EDP Services
NTWK,NetSol Technologies Inc.,$82.1M,n/a,Technology,Computer Software: Prepackaged Software
CUR,"Neuralstem, Inc.",$7.73M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NBIX,"Neurocrine Biosciences, Inc.",$7.83B,1996,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NURO,"NeuroMetrix, Inc.",$7.96M,2004,Health Care,Medical/Dental Instruments
NUROW,"NeuroMetrix, Inc.",n/a,n/a,Health Care,Medical/Dental Instruments
STIM,"Neuronetics, Inc.",$304.18M,2018,Health Care,Medical/Dental Instruments
NTRP,"Neurotrope, Inc.",$80.25M,n/a,Health Care,Major Pharmaceuticals
NBEV,New Age Beverages Corporation,$412.96M,n/a,Consumer Non-Durables,Beverages (Production/Distribution)
NFE,New Fortress Energy LLC,$1.84B,2019,Public Utilities,Oil/Gas Transmission
NYMT,"New York Mortgage Trust, Inc.",$1.05B,n/a,Consumer Services,Real Estate Investment Trusts
NYMTN,"New York Mortgage Trust, Inc.",$130.03M,n/a,Consumer Services,Real Estate Investment Trusts
NYMTO,"New York Mortgage Trust, Inc.",$88.63M,n/a,Consumer Services,Real Estate Investment Trusts
NYMTP,"New York Mortgage Trust, Inc.",$74.06M,n/a,Finance,Finance: Consumer Services
NEWA,"Newater Technology, Inc.",$83.55M,2017,Basic Industries,Miscellaneous
NWL,Newell Brands Inc.,$6.51B,n/a,Consumer Non-Durables,Plastic Products
NLNK,NewLink Genetics Corporation,$63M,2011,Health Care,Major Pharmaceuticals
NMRK,"Newmark Group, Inc.",$1.52B,2017,n/a,n/a
NWS,News Corporation,$7.46B,n/a,Consumer Services,Newspapers/Magazines
NWSA,News Corporation,$7.4B,n/a,Consumer Services,Newspapers/Magazines
NEWT,Newtek Business Services Corp.,$405M,n/a,n/a,n/a
NEWTI,Newtek Business Services Corp.,n/a,n/a,n/a,n/a
NEWTZ,Newtek Business Services Corp.,n/a,n/a,n/a,n/a
NXST,"Nexstar Media Group, Inc.",$5.3B,2003,Consumer Services,Broadcasting
NEXT,NextDecade Corporation,$570.13M,2015,Public Utilities,Oil & Gas Production
NXGN,"NextGen Healthcare, Inc.",$1.17B,n/a,Technology,EDP Services
BIMI,NF Energy Saving Corporation,$32.19M,n/a,Capital Goods,Metal Fabrications
NGM,"NGM Biopharmaceuticals, Inc.",$1.04B,2019,Health Care,Major Pharmaceuticals
NODK,"NI Holdings, Inc.",$356.24M,2017,Finance,Property-Casualty Insurers
EGOV,NIC Inc.,$1.15B,1999,Miscellaneous,Business Services
NICE,NICE Ltd,$7.79B,n/a,Technology,Computer Manufacturing
NICK,"Nicholas Financial, Inc.",$73.8M,n/a,Finance,Finance Companies
NCBS,Nicolet Bankshares Inc.,$557.51M,n/a,Finance,Major Banks
NITE,Nightstar Therapeutics plc,$853.84M,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NIHD,"NII Holdings, Inc.",$189.58M,n/a,Public Utilities,Telecommunications Equipment
NIU,Niu Technologies,$874.2M,2018,Capital Goods,Auto Manufacturing
LASR,"nLIGHT, Inc.",$863.23M,2018,Technology,Semiconductors
NMIH,NMI Holdings Inc,$1.82B,2013,Finance,Property-Casualty Insurers
NNBR,"NN, Inc.",$394.44M,1994,Capital Goods,Metal Fabrications
NDLS,Noodles & Company,$288.2M,2013,Consumer Services,Restaurants
NDSN,Nordson Corporation,$8.27B,n/a,Capital Goods,Industrial Machinery/Components
NSYS,Nortech Systems Incorporated,$11.41M,n/a,Capital Goods,Industrial Machinery/Components
NBN,Northeast Bancorp,$190.78M,n/a,Finance,Major Banks
NTIC,Northern Technologies International Corporation,$114.57M,n/a,Capital Goods,Industrial Specialties
NTRS,Northern Trust Corporation,$20.66B,n/a,Finance,Major Banks
NTRSP,Northern Trust Corporation,$5.6B,n/a,Finance,Major Banks
NFBK,"Northfield Bancorp, Inc.",$722.72M,n/a,Finance,Savings Institutions
NRIM,Northrim BanCorp Inc,$235.84M,n/a,Finance,Savings Institutions
NWBI,"Northwest Bancshares, Inc.",$1.81B,2009,Finance,Major Banks
NWPX,Northwest Pipe Company,$252.72M,1995,Basic Industries,Steel/Iron Ore
NCLH,Norwegian Cruise Line Holdings Ltd.,$12.76B,n/a,Consumer Services,Marine Transportation
NWFL,Norwood Financial Corp.,$200.55M,n/a,Finance,Major Banks
NVFY,"Nova Lifestyle, Inc",$27.24M,n/a,Consumer Durables,Home Furnishings
NVMI,Nova Measuring Instruments Ltd.,$784.42M,2000,Capital Goods,Electronic Components
NOVN,"Novan, Inc.",$20.08M,2016,Health Care,Major Pharmaceuticals
NOVT,Novanta Inc.,$3.11B,n/a,Miscellaneous,Industrial Machinery/Components
NVAX,"Novavax, Inc.",$253.6M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NVLN,Novelion Therapeutics Inc. ,$26.13M,n/a,Health Care,Major Pharmaceuticals
NVCR,NovoCure Limited,$4.37B,2015,Health Care,Medical/Dental Instruments
